Timestamp,Price,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Load Forecast (MW),Actual Aggregated,Hour
2022-09-09 06:00:00+02:00,362.3,15.25,2683.5,3372.75,0.0,466.0,1323.5,0.0,460.0,1581.75,750.0,11320.25,10922.5,6
2022-09-09 07:00:00+02:00,429.59,15.0,2951.75,3436.75,0.0,466.0,2096.5,10.0,447.75,1576.25,949.5,11737.75,11732.25,7
2022-09-09 08:00:00+02:00,431.46,15.0,3029.0,3437.25,0.0,466.0,2533.5,53.5,449.5,1477.75,947.5,11869.75,11955.0,8
2022-09-09 09:00:00+02:00,401.56,15.0,3005.25,3453.5,0.0,466.0,3102.5,121.5,460.5,1296.5,1076.5,11482.75,12038.0,9
2022-09-09 10:00:00+02:00,353.0,15.0,2337.0,3147.5,0.0,466.0,4526.0,192.5,456.25,1061.75,1131.75,10771.0,11318.25,10
2022-09-09 11:00:00+02:00,330.0,15.75,1836.5,3133.25,0.0,466.0,4539.5,176.25,445.5,844.75,1111.5,10057.5,10703.25,11
2022-09-09 12:00:00+02:00,339.76,15.5,1582.75,3137.75,0.0,466.0,3837.5,203.0,436.5,772.75,1138.75,9609.0,9809.75,12
2022-09-09 13:00:00+02:00,294.17,15.25,1366.5,3103.25,0.0,466.0,3443.75,220.5,445.25,851.5,1146.75,9305.75,9731.0,13
2022-09-09 14:00:00+02:00,294.65,15.25,1412.5,3064.0,0.0,466.0,3706.0,197.5,441.0,780.75,1194.0,9454.0,9897.25,14
2022-09-09 15:00:00+02:00,291.61,15.0,1434.5,2945.25,0.0,466.0,3314.0,141.5,431.25,804.5,1063.75,9875.75,9936.0,15
2022-09-09 16:00:00+02:00,363.64,14.75,2028.25,3002.0,0.0,466.75,2939.25,112.5,412.25,818.25,968.75,10403.0,10168.25,16
2022-09-09 17:00:00+02:00,389.08,16.0,2664.75,3074.25,0.0,467.0,2503.0,138.25,422.25,837.75,897.25,11460.75,10967.75,17
2022-09-09 18:00:00+02:00,435.62,15.5,3364.5,3107.75,0.0,467.0,2255.0,46.75,440.5,788.0,696.5,12054.0,11416.0,18
2022-09-09 19:00:00+02:00,467.35,15.75,3495.25,3122.75,0.0,467.0,1938.25,10.0,443.75,1023.5,585.75,12636.25,11716.5,19
2022-09-09 20:00:00+02:00,465.0,16.0,3577.5,3136.0,0.0,466.75,1769.75,0.0,456.75,543.25,534.25,12940.5,11683.25,20
2022-09-09 21:00:00+02:00,419.95,16.0,3328.0,3119.75,0.0,466.0,1554.75,0.0,455.25,578.0,538.0,12838.5,11194.25,21
2022-09-09 22:00:00+02:00,398.29,16.0,2841.0,3105.75,0.0,466.0,969.5,0.0,434.5,521.5,607.5,12399.75,10520.25,22
2022-09-09 23:00:00+02:00,375.44,15.25,2667.75,3096.75,0.0,466.0,872.5,0.0,431.25,710.75,685.25,11940.0,9963.0,23
2022-09-10 00:00:00+02:00,400.85,16.0,2130.5,3110.0,0.0,466.0,842.75,0.0,444.5,827.75,691.0,11679.5,8243.0,0
2022-09-10 01:00:00+02:00,359.09,16.0,2042.5,3101.25,0.0,466.25,698.5,0.0,463.5,815.75,564.75,11191.5,6837.75,1
2022-09-10 02:00:00+02:00,352.09,16.0,1985.5,3079.25,0.0,467.0,711.75,0.0,469.0,821.75,567.25,10886.25,6249.25,2
2022-09-10 03:00:00+02:00,348.07,16.0,1857.0,3070.0,0.0,466.0,611.75,0.0,458.0,882.5,474.25,10752.75,6082.0,3
2022-09-10 04:00:00+02:00,348.09,16.0,1822.25,3076.75,0.0,467.0,643.75,0.0,462.75,813.25,481.25,10660.75,6116.25,4
2022-09-10 05:00:00+02:00,356.04,16.0,1793.0,3065.75,0.0,467.0,643.5,0.0,462.5,989.5,474.25,10683.0,6156.75,5
2022-09-10 06:00:00+02:00,381.3,16.0,2085.0,3066.5,0.0,467.0,681.75,0.0,457.75,1127.25,442.75,10779.0,6286.75,6
2022-09-10 07:00:00+02:00,411.07,15.0,2723.75,3106.5,0.0,467.0,911.25,3.5,458.25,1164.0,406.5,10662.5,6410.0,7
2022-09-10 08:00:00+02:00,427.72,15.5,2857.25,3130.5,0.0,467.0,1170.75,15.0,463.0,1082.25,343.5,9975.75,6363.5,8
2022-09-10 09:00:00+02:00,429.18,16.0,2857.25,3125.25,0.0,467.0,1593.5,35.75,452.5,1093.75,299.25,8978.25,6265.5,9
2022-09-10 10:00:00+02:00,419.9,15.0,2739.5,3070.25,0.0,467.0,1835.0,67.25,453.0,1071.5,282.25,7741.25,5955.5,10
2022-09-10 11:00:00+02:00,418.36,16.0,2670.5,3074.75,0.0,466.5,2377.75,126.5,459.75,1037.0,299.0,6739.25,5664.5,11
2022-09-10 12:00:00+02:00,399.98,15.75,2698.0,3068.5,0.0,467.0,2838.75,175.25,463.5,864.75,290.0,6096.25,5283.75,12
2022-09-10 13:00:00+02:00,355.0,15.5,2580.25,3084.0,0.0,467.0,3557.25,246.25,457.25,640.75,264.25,5819.0,5199.0,13
2022-09-10 14:00:00+02:00,348.99,15.75,2387.0,3072.5,0.0,467.0,3775.0,228.5,458.5,405.75,276.5,5745.5,5309.25,14
2022-09-10 15:00:00+02:00,353.39,14.75,2510.25,3107.0,0.0,467.0,3727.75,219.75,459.75,301.5,295.0,6210.25,5580.75,15
2022-09-10 16:00:00+02:00,371.98,15.0,3067.75,3076.5,0.0,467.0,3131.75,184.25,465.25,276.75,371.25,7254.75,5909.25,16
2022-09-10 17:00:00+02:00,436.24,15.75,4707.25,3143.5,0.0,467.0,2730.25,102.75,444.0,353.75,433.75,8707.5,6617.0,17
2022-09-10 18:00:00+02:00,469.52,15.5,6439.5,3166.75,0.0,467.0,2578.5,44.5,443.75,437.5,390.0,10073.25,7444.25,18
2022-09-10 19:00:00+02:00,491.86,15.5,7036.5,3172.75,0.0,467.0,2317.75,13.25,444.25,440.5,333.25,11229.25,7841.0,19
2022-09-10 20:00:00+02:00,483.98,15.75,7083.25,3292.75,0.0,467.0,2255.0,1.0,449.25,445.25,355.5,11963.5,7924.5,20
2022-09-10 21:00:00+02:00,459.95,15.75,6965.0,3405.25,0.0,467.0,2054.75,1.0,443.0,475.75,344.0,12228.75,7834.25,21
2022-09-10 22:00:00+02:00,443.97,15.75,6862.25,3529.0,0.0,467.0,1678.25,1.0,428.25,475.75,246.0,12019.5,7714.0,22
2022-09-10 23:00:00+02:00,437.01,16.0,5650.25,3450.25,0.0,467.0,1485.75,1.0,412.25,421.0,142.5,11670.5,7192.75,23
2022-09-11 00:00:00+02:00,421.45,15.25,4452.0,3682.0,0.0,467.0,1283.5,1.0,400.5,285.25,88.25,11241.0,6716.0,0
2022-09-11 01:00:00+02:00,385.07,15.5,3864.25,3734.75,0.0,467.0,657.5,1.0,400.25,165.25,81.0,10824.0,6377.25,1
2022-09-11 02:00:00+02:00,385.06,15.75,3654.25,3764.5,0.0,467.0,338.0,1.0,391.25,126.5,55.0,10494.25,6158.25,2
2022-09-11 03:00:00+02:00,369.22,15.75,3518.75,3618.5,0.0,467.75,286.0,1.0,383.5,92.75,42.0,10312.5,6002.5,3
2022-09-11 04:00:00+02:00,358.54,15.75,3418.25,3428.25,0.0,468.0,261.75,1.0,401.75,54.75,34.75,10228.25,6037.0,4
2022-09-11 05:00:00+02:00,369.02,15.75,3416.25,3312.5,0.0,468.0,250.25,1.0,400.0,9.5,29.0,10164.25,5957.0,5
2022-09-11 06:00:00+02:00,379.02,14.75,3654.25,3052.25,0.0,467.75,327.75,1.0,408.5,0.75,26.25,10148.25,5903.5,6
2022-09-11 07:00:00+02:00,385.01,14.75,3661.25,3042.25,0.0,468.0,483.5,12.5,408.5,0.5,28.5,9825.75,5867.25,7
2022-09-11 08:00:00+02:00,402.13,15.75,3625.75,3100.25,0.0,468.0,1198.75,63.75,404.25,0.0,34.5,8959.5,5758.25,8
2022-09-11 09:00:00+02:00,402.13,16.0,3441.75,3101.0,0.0,468.0,2491.75,149.75,407.0,0.0,44.5,7676.75,5477.25,9
2022-09-11 10:00:00+02:00,388.5,15.75,2894.0,3115.75,0.0,468.0,3498.0,220.0,402.75,1.0,57.5,6460.25,4921.75,10
2022-09-11 11:00:00+02:00,380.04,15.75,2519.25,3063.0,0.0,468.0,4715.0,261.0,395.5,3.5,78.5,5558.0,4396.0,11
2022-09-11 12:00:00+02:00,360.0,15.75,2262.0,3054.75,0.0,468.0,5042.0,253.75,394.0,2.5,89.0,5314.25,4165.5,12
2022-09-11 13:00:00+02:00,295.0,15.25,1744.75,3038.75,0.0,468.0,4881.5,233.0,399.5,0.0,73.75,5464.75,4151.0,13
2022-09-11 14:00:00+02:00,251.8,15.5,1674.0,3028.75,0.0,468.0,4768.75,168.75,399.5,0.0,64.0,5763.5,3982.5,14
2022-09-11 15:00:00+02:00,297.0,15.0,1715.25,2999.5,0.0,468.0,4280.0,148.25,396.75,0.0,83.5,6267.75,4326.25,15
2022-09-11 16:00:00+02:00,343.1,15.25,2588.25,2960.75,0.0,468.0,3483.5,180.75,402.75,0.0,74.25,7219.75,5055.0,16
2022-09-11 17:00:00+02:00,404.32,15.75,4329.0,3031.75,0.0,468.25,2683.5,146.75,403.5,0.0,59.25,8714.5,6017.5,17
2022-09-11 18:00:00+02:00,459.99,15.5,6734.0,3086.5,0.0,468.0,2378.75,51.75,405.0,1.25,39.75,10056.25,7522.0,18
2022-09-11 19:00:00+02:00,505.94,15.25,7555.0,3214.0,0.0,467.75,2407.25,9.0,407.5,3.75,33.25,11199.25,8750.25,19
2022-09-11 20:00:00+02:00,517.2,15.25,7355.5,3409.25,0.0,468.0,2247.75,1.0,408.25,15.25,34.25,12058.5,9026.25,20
2022-09-11 21:00:00+02:00,484.94,15.75,7177.25,3468.5,0.0,467.75,1984.0,1.0,399.25,74.75,50.5,12422.75,9067.0,21
2022-09-11 22:00:00+02:00,399.9,15.75,6354.5,3473.5,0.0,467.0,1363.75,1.0,391.0,204.25,77.25,12190.0,8863.25,22
2022-09-11 23:00:00+02:00,400.0,15.5,5382.75,3472.75,0.0,467.0,1005.5,1.0,386.75,200.5,114.0,11816.25,8006.25,23
2022-09-12 00:00:00+02:00,347.09,15.75,3670.0,3483.5,0.0,467.0,741.5,0.5,398.0,213.5,141.25,11506.0,6979.75,0
2022-09-12 01:00:00+02:00,355.31,15.5,3389.25,3688.75,0.0,467.25,462.25,0.0,393.25,147.75,210.0,11228.25,6183.75,1
2022-09-12 02:00:00+02:00,354.81,15.25,3211.5,3824.0,0.0,467.25,492.5,0.0,396.25,187.0,239.0,10979.0,6213.5,2
2022-09-12 03:00:00+02:00,349.9,15.75,3362.0,3822.0,0.0,467.75,496.0,0.0,390.75,258.25,279.25,10866.75,6182.5,3
2022-09-12 04:00:00+02:00,353.39,15.75,3547.25,3864.25,0.0,468.0,630.5,0.0,393.5,285.25,266.75,10845.0,6304.25,4
2022-09-12 05:00:00+02:00,389.05,15.25,4754.75,3880.75,0.0,468.0,1144.75,0.0,387.5,357.0,251.5,11040.25,7294.75,5
2022-09-12 06:00:00+02:00,441.87,15.5,6591.25,3877.75,0.0,468.0,1802.0,0.25,379.25,399.0,266.5,11584.5,9213.25,6
2022-09-12 07:00:00+02:00,499.9,15.25,7676.5,3879.0,0.0,468.0,2848.25,20.25,381.5,438.75,315.25,11977.5,9955.75,7
2022-09-12 08:00:00+02:00,453.2,15.0,8072.0,3880.75,0.0,468.0,3371.0,44.5,384.75,420.25,319.75,11978.5,9897.5,8
2022-09-12 09:00:00+02:00,436.4,15.25,7772.5,3884.75,0.0,468.0,3626.0,79.5,381.25,453.5,281.75,11350.5,9648.5,9
2022-09-12 10:00:00+02:00,400.0,16.0,5748.0,3875.75,0.0,468.0,3629.75,138.25,402.75,510.25,226.5,10205.75,8793.25,10
2022-09-12 11:00:00+02:00,357.1,16.0,3867.0,3863.0,0.0,467.75,4245.75,192.5,419.0,508.75,209.0,9157.5,7712.75,11
2022-09-12 12:00:00+02:00,343.42,16.0,2453.5,3817.5,0.0,467.0,5303.25,305.25,405.25,485.75,247.0,8375.25,6795.5,12
2022-09-12 13:00:00+02:00,329.91,16.0,2113.75,3837.75,0.0,467.0,5429.0,320.5,413.0,498.75,252.75,8132.0,6539.0,13
2022-09-12 14:00:00+02:00,306.0,16.0,2302.5,3879.75,0.0,467.0,5101.0,300.75,412.25,371.25,284.0,8251.25,6643.25,14
2022-09-12 15:00:00+02:00,343.61,15.5,3250.75,3892.5,0.0,467.0,4466.25,262.75,404.0,349.0,335.5,8813.75,6925.5,15
2022-09-12 16:00:00+02:00,370.43,15.5,5291.75,3869.75,0.0,467.0,3750.25,179.25,401.75,337.0,295.25,9721.25,8039.0,16
2022-09-12 17:00:00+02:00,471.71,15.5,7039.0,3857.5,0.0,467.5,3640.5,132.25,407.25,331.25,248.5,11197.25,9623.0,17
2022-09-12 18:00:00+02:00,515.0,16.0,7775.75,3879.0,0.0,467.0,3633.25,56.5,419.0,324.0,206.25,12096.0,10280.5,18
2022-09-12 19:00:00+02:00,504.72,15.75,7784.0,3890.0,0.0,467.0,4364.5,10.5,423.0,417.75,207.25,12857.75,10708.0,19
2022-09-12 20:00:00+02:00,515.26,16.0,7766.5,3891.75,0.0,467.0,3755.25,1.0,424.5,409.5,157.5,13337.25,10918.0,20
2022-09-12 21:00:00+02:00,443.31,16.0,7452.75,3876.75,0.0,467.25,3004.75,1.0,428.5,542.75,153.5,13255.25,10752.0,21
2022-09-12 22:00:00+02:00,369.0,16.0,5874.5,3885.5,0.0,467.0,1386.0,1.0,428.0,525.5,125.5,12768.25,10408.75,22
2022-09-12 23:00:00+02:00,341.96,15.5,3382.25,3840.5,0.0,467.0,808.5,1.0,429.25,532.25,151.0,12200.75,9481.5,23
2022-09-13 00:00:00+02:00,345.06,15.5,3121.5,3862.5,0.0,467.25,597.25,1.0,428.25,578.0,298.25,11787.5,8673.0,0
2022-09-13 01:00:00+02:00,317.43,15.75,2219.5,3836.25,0.0,467.0,774.0,1.0,431.25,534.75,302.0,11485.0,8136.0,1
2022-09-13 02:00:00+02:00,306.0,16.0,2179.25,3773.75,0.0,467.0,861.5,1.0,435.25,325.25,276.75,11322.75,8069.0,2
2022-09-13 03:00:00+02:00,308.4,15.75,2162.75,3773.25,0.0,467.75,708.25,1.0,440.5,303.0,260.25,11189.0,7980.25,3
2022-09-13 04:00:00+02:00,313.1,15.75,2497.5,3815.25,0.0,468.25,575.5,1.0,439.25,468.75,191.75,11132.25,7946.25,4
2022-09-13 05:00:00+02:00,334.68,15.5,4046.75,3838.25,0.0,469.0,632.0,0.5,428.25,421.25,125.5,11320.5,8440.0,5
2022-09-13 06:00:00+02:00,412.73,15.0,6186.75,3874.75,0.0,469.0,1152.75,0.0,415.75,402.25,110.75,11780.5,9251.75,6
2022-09-13 07:00:00+02:00,445.48,15.0,7076.5,3889.25,0.0,469.0,2287.75,2.0,407.5,361.75,141.5,12287.25,9988.75,7
2022-09-13 08:00:00+02:00,469.55,15.5,7259.0,3887.5,0.0,468.25,2867.25,21.5,413.25,399.0,140.5,12059.75,9828.0,8
2022-09-13 09:00:00+02:00,455.05,15.5,7096.5,3818.5,0.0,468.0,3058.75,85.0,408.5,484.25,173.0,10869.0,9335.25,9
2022-09-13 10:00:00+02:00,431.88,15.5,6139.75,3694.0,0.0,467.25,3193.0,169.25,408.75,601.5,188.25,9375.25,8350.75,10
2022-09-13 11:00:00+02:00,428.86,15.0,5123.0,3687.0,0.0,467.0,3706.5,251.5,410.5,641.5,243.5,8057.75,7294.25,11
2022-09-13 12:00:00+02:00,348.16,15.0,4060.5,3599.75,0.0,467.0,3868.5,262.25,405.25,584.5,246.5,7324.75,6519.0,12
2022-09-13 13:00:00+02:00,332.55,15.75,3214.0,3481.0,0.0,467.0,3969.0,296.5,390.75,455.25,202.75,6993.5,6799.75,13
2022-09-13 14:00:00+02:00,335.4,15.5,3396.0,3442.5,0.0,467.0,4163.0,262.25,399.5,404.5,201.5,7353.75,7826.75,14
2022-09-13 15:00:00+02:00,349.3,14.75,4742.25,3558.0,0.0,467.0,3928.25,258.75,413.0,337.5,225.5,7964.5,6867.0,15
2022-09-13 16:00:00+02:00,358.54,15.0,5783.0,3691.5,0.0,467.0,3223.5,190.25,409.75,384.5,187.0,9130.25,8025.0,16
2022-09-13 17:00:00+02:00,488.8,15.5,7188.0,3802.75,0.0,466.75,2949.5,118.25,415.5,556.5,215.0,10871.0,9590.0,17
2022-09-13 18:00:00+02:00,510.67,15.75,7534.5,3866.25,0.0,467.0,2960.75,47.25,414.25,525.75,249.25,12059.0,10275.0,18
2022-09-13 19:00:00+02:00,548.03,16.0,7789.5,3883.75,0.0,467.0,2885.5,6.75,371.25,456.0,240.75,12799.75,10642.0,19
2022-09-13 20:00:00+02:00,535.28,15.75,7799.0,3883.25,0.0,467.0,2663.0,0.0,404.5,538.0,223.75,13470.0,10625.25,20
2022-09-13 21:00:00+02:00,459.13,15.75,7725.0,3862.5,0.0,467.5,2132.0,0.0,418.75,511.75,226.25,13606.75,10215.0,21
2022-09-13 22:00:00+02:00,422.42,16.0,7119.5,3843.0,0.0,468.0,1634.25,0.0,420.5,487.25,206.5,13213.75,9983.25,22
2022-09-13 23:00:00+02:00,371.36,15.5,5787.0,3839.0,0.0,467.75,1137.25,0.0,418.75,381.5,170.0,12601.5,9069.5,23
2022-09-14 00:00:00+02:00,345.08,15.25,4856.75,3876.75,0.0,467.0,713.25,0.0,421.25,319.75,142.0,11639.5,8666.75,0
2022-09-14 01:00:00+02:00,319.98,15.25,3778.75,3878.0,0.0,467.0,616.5,0.0,423.25,288.5,131.25,11121.5,8357.75,1
2022-09-14 02:00:00+02:00,338.87,15.0,4057.0,3810.5,0.0,468.0,600.5,0.0,414.25,288.5,105.0,10945.5,8407.0,2
2022-09-14 03:00:00+02:00,335.64,15.5,4168.75,3729.75,0.0,468.0,590.25,0.0,416.5,335.25,100.75,10868.0,8519.0,3
2022-09-14 04:00:00+02:00,336.69,15.5,4557.5,3732.5,0.0,468.0,774.25,0.0,416.75,314.5,101.0,10856.25,8676.5,4
2022-09-14 05:00:00+02:00,338.76,15.25,5541.5,3793.5,0.0,469.0,1283.5,0.0,418.25,309.0,76.5,11049.0,9137.0,5
2022-09-14 06:00:00+02:00,400.0,15.25,7398.25,3832.25,0.0,468.75,1950.5,0.0,415.0,301.0,56.0,11604.0,10538.0,6
2022-09-14 07:00:00+02:00,498.19,15.0,8139.0,3864.5,0.0,469.0,2836.0,5.5,406.0,334.5,54.5,12226.75,10996.75,7
2022-09-14 08:00:00+02:00,507.6,15.0,8051.5,3874.5,0.0,469.0,3241.25,31.75,407.5,309.5,67.5,12147.0,11241.25,8
2022-09-14 09:00:00+02:00,500.66,15.25,7931.75,3835.0,0.0,468.75,3699.0,65.5,412.25,275.75,68.75,11158.5,11228.5,9
2022-09-14 10:00:00+02:00,492.32,16.0,7806.0,3711.5,0.0,467.75,3671.25,112.25,413.25,184.0,54.0,9810.0,9798.0,10
2022-09-14 11:00:00+02:00,492.4,15.75,7612.0,3691.5,0.0,467.5,3495.5,163.75,411.75,141.25,41.75,8566.5,8600.25,11
2022-09-14 12:00:00+02:00,457.8,15.75,7165.0,3699.5,0.0,467.75,3151.25,209.25,403.25,127.25,52.0,7524.5,8299.0,12
2022-09-14 13:00:00+02:00,454.37,16.0,7233.5,3706.75,0.0,467.75,3224.5,222.0,404.0,103.5,65.5,7687.0,8279.75,13
2022-09-14 14:00:00+02:00,379.21,15.5,7055.75,3687.0,0.0,468.0,2968.0,201.25,407.5,91.75,68.75,8018.75,9603.5,14
2022-09-14 15:00:00+02:00,406.04,15.0,7043.25,3717.0,0.0,468.0,2842.25,180.0,406.5,103.75,71.5,8729.0,8687.5,15
2022-09-14 16:00:00+02:00,352.6,15.0,7042.75,3497.25,0.0,468.75,2913.5,121.75,405.5,158.0,112.25,9803.25,9709.0,16
2022-09-14 17:00:00+02:00,428.4,15.5,7880.5,3530.25,0.0,469.25,3497.75,103.0,389.5,218.25,153.5,11323.5,11024.75,17
2022-09-14 18:00:00+02:00,449.98,15.5,8179.75,3720.25,0.0,469.0,3446.75,45.0,404.25,269.0,139.25,12253.0,11960.5,18
2022-09-14 19:00:00+02:00,488.06,15.5,8367.5,3806.0,0.0,469.0,3285.75,9.25,406.25,456.0,171.25,13092.5,12098.5,19
2022-09-14 20:00:00+02:00,487.82,15.75,8718.0,3874.5,0.0,469.0,3143.75,0.0,416.5,489.75,127.75,13496.5,12052.25,20
2022-09-14 21:00:00+02:00,460.34,15.75,8920.25,3863.25,0.0,468.25,3142.75,0.0,421.0,408.0,151.25,13373.75,11937.25,21
2022-09-14 22:00:00+02:00,400.1,15.75,8010.75,3819.75,0.0,468.0,2514.0,0.0,408.0,496.5,250.5,12881.25,11120.75,22
2022-09-14 23:00:00+02:00,344.4,15.0,5155.5,3824.75,0.0,468.0,1405.25,0.0,414.5,920.5,312.5,12347.5,10735.5,23
2022-09-15 00:00:00+02:00,391.63,15.5,3679.75,3822.0,0.0,468.0,850.25,0.0,422.25,1000.25,460.75,11689.75,9532.0,0
2022-09-15 01:00:00+02:00,338.77,16.0,2316.25,3771.25,0.0,468.25,1077.5,0.0,426.0,885.25,586.25,11211.0,8411.5,1
2022-09-15 02:00:00+02:00,317.25,16.0,2284.0,3633.25,0.0,468.0,997.0,0.0,422.75,1016.75,654.25,10946.75,8053.0,2
2022-09-15 03:00:00+02:00,301.87,16.0,1899.25,3586.75,0.0,468.0,949.75,0.0,429.25,1207.75,743.5,10766.5,7799.25,3
2022-09-15 04:00:00+02:00,271.99,16.0,1742.75,3577.5,0.0,469.0,920.75,0.0,434.5,1104.5,731.0,10708.75,7789.75,4
2022-09-15 05:00:00+02:00,320.84,16.0,2245.75,3718.5,0.0,469.0,946.5,0.0,429.0,944.0,699.5,10914.0,8438.75,5
2022-09-15 06:00:00+02:00,450.0,16.0,3554.75,3863.75,0.0,468.75,1448.75,0.0,429.0,872.75,689.0,11526.25,9754.5,6
2022-09-15 07:00:00+02:00,463.85,14.75,4049.0,3878.0,0.0,468.75,2032.0,5.5,418.25,825.0,626.5,12254.25,10739.0,7
2022-09-15 08:00:00+02:00,500.1,15.75,4210.0,3879.75,0.0,468.0,2484.5,43.0,407.25,883.25,744.25,12382.75,10822.25,8
2022-09-15 09:00:00+02:00,470.77,16.0,4101.25,3883.0,0.0,468.0,2580.75,97.0,409.0,1223.0,665.75,11754.75,10618.0,9
2022-09-15 10:00:00+02:00,398.48,16.0,3096.75,3871.0,0.0,468.0,2968.25,144.0,406.25,1226.0,782.5,10646.75,9166.0,10
2022-09-15 11:00:00+02:00,375.02,16.0,2536.75,3864.0,0.0,468.0,3786.0,152.75,410.75,885.0,748.5,9529.5,8001.75,11
2022-09-15 12:00:00+02:00,316.09,16.0,1849.5,3851.25,0.0,468.0,3888.5,182.5,409.5,853.5,748.0,8653.5,7620.25,12
2022-09-15 13:00:00+02:00,300.17,16.0,1586.75,3804.0,0.0,468.0,3939.75,204.25,399.25,1258.0,858.25,8246.0,7728.0,13
2022-09-15 14:00:00+02:00,296.09,16.25,1671.0,3834.0,0.0,468.0,4226.0,224.5,401.5,1167.25,1021.5,8132.0,7339.5,14
2022-09-15 15:00:00+02:00,260.82,18.5,1875.0,3838.25,0.0,468.0,4026.0,156.25,422.5,919.0,1129.75,8672.0,7893.0,15
2022-09-15 16:00:00+02:00,274.7,19.25,2218.75,3850.75,0.0,469.75,3693.5,114.25,427.0,959.75,1254.75,9830.5,8850.75,16
2022-09-15 17:00:00+02:00,366.08,20.0,2454.25,3851.25,0.0,468.75,3545.5,73.5,440.5,1376.25,1176.0,11289.75,10583.75,17
2022-09-15 18:00:00+02:00,457.8,16.25,3304.5,3876.5,0.0,468.5,3331.25,34.5,438.0,1520.5,1245.5,12324.0,11251.75,18
2022-09-15 19:00:00+02:00,474.3,15.25,3553.0,3895.25,0.0,469.0,3068.75,6.75,432.25,1621.25,1111.25,13155.5,11531.0,19
2022-09-15 20:00:00+02:00,464.9,16.0,3638.75,3895.5,0.0,469.0,2892.25,0.0,420.5,1769.25,991.0,13620.25,11427.5,20
2022-09-15 21:00:00+02:00,421.0,15.75,3462.0,3857.0,0.0,469.0,2834.5,0.0,425.0,1847.75,1050.75,13387.25,11277.0,21
2022-09-15 22:00:00+02:00,351.84,15.5,2481.5,3770.0,0.0,469.0,1962.0,0.0,431.75,1951.75,1053.25,12757.25,10619.5,22
2022-09-15 23:00:00+02:00,352.3,15.0,2351.0,3710.75,0.0,469.25,1503.25,0.0,428.0,1971.5,1023.75,12140.5,9426.75,23
2022-09-16 00:00:00+02:00,279.99,15.25,2075.75,3723.75,0.0,469.0,1295.75,0.0,428.5,1874.75,1018.75,11501.25,8739.5,0
2022-09-16 01:00:00+02:00,203.8,16.0,1720.0,3701.75,0.0,469.0,1198.0,0.0,429.75,2128.25,1055.0,11003.0,8458.5,1
2022-09-16 02:00:00+02:00,180.66,16.0,1768.5,3534.5,0.0,469.0,1280.25,0.0,430.25,2131.75,947.0,10661.75,8340.0,2
2022-09-16 03:00:00+02:00,171.16,16.0,1845.25,3384.5,0.0,469.0,1391.25,0.0,430.0,1986.0,1005.25,10545.25,8397.75,3
2022-09-16 04:00:00+02:00,176.25,16.0,1950.5,3424.25,0.0,469.25,1466.5,0.0,429.0,1989.5,945.0,10479.5,8546.75,4
2022-09-16 05:00:00+02:00,215.9,16.0,1918.25,3600.0,0.0,469.75,1341.5,0.0,429.0,2165.75,973.5,10673.5,9229.75,5
2022-09-16 06:00:00+02:00,349.72,15.75,2019.75,3739.5,0.0,469.25,1680.75,0.0,419.75,2144.25,1077.25,11259.0,10630.25,6
2022-09-16 07:00:00+02:00,416.31,15.75,2369.0,3773.25,0.0,469.0,2431.0,7.25,411.5,2219.0,1146.75,11843.5,11364.75,7
2022-09-16 08:00:00+02:00,446.0,15.75,2659.0,3810.0,0.0,469.25,3469.75,61.0,401.75,2022.5,1106.75,12099.0,11554.75,8
2022-09-16 09:00:00+02:00,333.78,16.0,2084.75,3666.0,0.0,469.0,3630.0,132.75,405.75,2149.75,1139.25,11710.0,11573.25,9
2022-09-16 10:00:00+02:00,190.32,16.0,2043.75,2980.25,0.0,472.0,3913.0,209.25,417.0,2035.5,1150.25,11139.75,10546.0,10
2022-09-16 11:00:00+02:00,111.86,15.75,2089.5,2236.25,0.0,473.25,5049.5,225.75,416.25,2106.5,1405.5,10628.25,9675.75,11
2022-09-16 12:00:00+02:00,34.01,15.5,2147.75,1723.0,0.0,470.5,5811.0,211.5,410.5,2173.25,1332.5,10267.75,8872.5,12
2022-09-16 13:00:00+02:00,0.0,15.75,2094.0,1565.0,0.0,469.0,5900.5,233.0,398.25,1876.25,1240.75,9965.25,8655.75,13
2022-09-16 14:00:00+02:00,0.0,15.75,2092.25,1544.5,0.0,469.0,6083.75,209.5,390.0,1895.75,1157.5,9978.0,8798.0,14
2022-09-16 15:00:00+02:00,43.97,15.5,2080.75,1632.25,0.0,469.0,5552.5,164.25,383.0,2093.0,1593.75,10244.25,8921.75,15
2022-09-16 16:00:00+02:00,83.09,15.25,2101.0,1971.5,0.0,469.0,5087.0,138.5,389.0,1874.75,1819.25,10629.75,9177.25,16
2022-09-16 17:00:00+02:00,149.92,16.0,1827.0,2714.0,0.0,469.0,4569.25,74.0,404.0,1590.5,1869.25,11663.5,9953.75,17
2022-09-16 18:00:00+02:00,313.75,16.0,1685.25,3476.75,0.0,468.75,3770.75,30.0,411.25,2155.75,1755.75,12347.25,10345.25,18
2022-09-16 19:00:00+02:00,363.93,16.0,1711.0,3547.75,0.0,469.0,3935.5,3.5,402.0,2234.0,1699.0,12916.25,10561.5,19
