time,temperature_2m,cloudcover,wind_speed_10m,shortwave_radiation,sunshine_duration,windgusts_10m
2024-11-04 18:00:00,9.3,89,12.1,41.0,1658.84,21.6
2024-11-04 19:00:00,8.2,97,13.5,0.0,0.0,22.7
2024-11-04 20:00:00,7.7,100,14.6,0.0,0.0,24.5
2024-11-04 21:00:00,7.6,82,14.3,0.0,0.0,24.8
2024-11-04 22:00:00,7.3,76,12.9,0.0,0.0,24.1
2024-11-04 23:00:00,7.0,37,12.8,0.0,0.0,21.6
2024-11-05 00:00:00,6.8,24,12.4,0.0,0.0,21.6
2024-11-05 01:00:00,6.4,44,10.7,0.0,0.0,20.9
2024-11-05 02:00:00,6.0,35,10.8,0.0,0.0,18.0
2024-11-05 03:00:00,6.0,71,12.0,0.0,0.0,20.2
2024-11-05 04:00:00,5.6,61,11.4,0.0,0.0,20.2
2024-11-05 05:00:00,5.3,30,11.0,0.0,0.0,19.1
2024-11-05 06:00:00,4.8,24,10.0,0.0,0.0,18.4
2024-11-05 07:00:00,4.4,13,9.1,0.0,0.0,16.9
2024-11-05 08:00:00,3.9,0,7.8,0.0,0.0,15.1
2024-11-05 09:00:00,3.6,0,8.1,1.0,0.0,13.0
2024-11-05 10:00:00,4.9,0,10.7,63.0,2412.74,16.9
2024-11-05 11:00:00,6.5,0,7.8,176.0,3600.0,17.3
2024-11-05 12:00:00,8.1,0,7.2,272.0,3600.0,16.6
2024-11-05 13:00:00,9.3,0,7.3,333.0,3600.0,17.6
2024-11-05 14:00:00,10.1,0,5.7,350.0,3600.0,17.3
2024-11-05 15:00:00,10.8,0,4.1,318.0,3600.0,13.0
2024-11-05 16:00:00,10.8,0,4.7,247.0,3600.0,11.9
2024-11-05 17:00:00,10.1,0,3.4,143.0,3600.0,11.2
2024-11-05 18:00:00,6.9,8,8.5,36.0,1543.56,9.4
2024-11-05 19:00:00,6.6,19,7.2,0.0,0.0,10.1
2024-11-05 20:00:00,6.0,82,8.6,0.0,0.0,11.2
2024-11-05 21:00:00,6.4,80,5.9,0.0,0.0,10.8
2024-11-05 22:00:00,6.2,96,5.5,0.0,0.0,9.0
2024-11-05 23:00:00,6.4,97,5.8,0.0,0.0,9.4
2024-11-06 00:00:00,6.7,100,6.2,0.0,0.0,10.4
2024-11-06 01:00:00,7.1,100,5.3,0.0,0.0,10.8
2024-11-06 02:00:00,7.6,100,3.0,0.0,0.0,9.4
2024-11-06 03:00:00,5.9,100,5.2,0.0,0.0,11.5
2024-11-06 04:00:00,6.1,100,5.7,0.0,0.0,9.7
2024-11-06 05:00:00,6.1,100,4.9,0.0,0.0,9.4
2024-11-06 06:00:00,6.3,100,4.7,0.0,0.0,9.0
2024-11-06 07:00:00,6.5,100,4.2,0.0,0.0,7.6
2024-11-06 08:00:00,6.8,100,3.8,0.0,0.0,7.6
2024-11-06 09:00:00,7.1,100,4.1,0.0,0.0,6.8
2024-11-06 10:00:00,7.5,97,4.6,22.0,0.0,9.0
2024-11-06 11:00:00,8.7,83,4.1,93.0,66.65,10.8
2024-11-06 12:00:00,9.8,92,3.2,155.0,3600.0,10.8
2024-11-06 13:00:00,10.8,85,2.9,200.0,3600.0,10.4
2024-11-06 14:00:00,11.5,89,3.0,222.0,3600.0,10.1
2024-11-06 15:00:00,10.9,100,3.9,111.0,0.0,10.1
2024-11-06 16:00:00,11.0,100,3.2,86.0,0.0,10.1
2024-11-06 17:00:00,10.8,100,3.0,39.0,0.0,8.3
2024-11-06 18:00:00,9.9,100,3.5,11.0,0.0,5.8
2024-11-06 19:00:00,9.5,96,6.4,0.0,0.0,10.1
2024-11-06 20:00:00,8.7,100,6.1,0.0,0.0,10.8
2024-11-06 21:00:00,8.1,100,3.9,0.0,0.0,10.1
2024-11-06 22:00:00,8.4,100,3.6,0.0,0.0,6.8
2024-11-06 23:00:00,8.2,100,6.1,0.0,0.0,10.1
2024-11-07 00:00:00,8.2,100,7.0,0.0,0.0,12.2
2024-11-07 01:00:00,8.0,100,7.1,0.0,0.0,12.2
2024-11-07 02:00:00,8.0,100,7.6,0.0,0.0,12.6
2024-11-07 03:00:00,7.6,100,7.0,0.0,0.0,12.2
2024-11-07 04:00:00,7.6,100,7.6,0.0,0.0,13.7
2024-11-07 05:00:00,7.4,100,5.7,0.0,0.0,13.3
2024-11-07 06:00:00,7.2,100,6.6,0.0,0.0,11.9
2024-11-07 07:00:00,7.0,100,9.0,0.0,0.0,16.2
2024-11-07 08:00:00,6.5,100,11.3,0.0,0.0,20.5
2024-11-07 09:00:00,6.1,100,12.4,0.0,0.0,22.7
2024-11-07 10:00:00,6.0,100,11.7,23.0,0.0,22.7
2024-11-07 11:00:00,6.4,100,12.3,67.0,0.0,23.8
2024-11-07 12:00:00,6.9,100,13.6,124.0,0.0,26.3
2024-11-07 13:00:00,7.5,100,13.1,150.0,0.0,26.6
2024-11-07 14:00:00,8.1,100,12.3,201.0,2821.09,25.9
2024-11-07 15:00:00,6.6,100,11.1,92.0,0.0,22.0
2024-11-07 16:00:00,6.6,100,10.6,76.0,0.0,21.6
2024-11-07 17:00:00,6.5,100,10.6,65.0,0.0,20.9
2024-11-07 18:00:00,6.1,100,10.8,13.0,0.0,20.5
2024-11-07 19:00:00,5.7,100,11.3,0.0,0.0,20.9
2024-11-07 20:00:00,5.7,100,12.7,0.0,0.0,23.0
2024-11-07 21:00:00,5.9,100,14.4,0.0,0.0,25.9
2024-11-07 22:00:00,6.0,100,12.5,0.0,0.0,25.9
2024-11-07 23:00:00,6.0,100,13.5,0.0,0.0,24.8
2024-11-08 00:00:00,5.9,100,13.6,0.0,0.0,25.6
2024-11-08 01:00:00,5.9,100,13.8,0.0,0.0,25.9
2024-11-08 02:00:00,6.3,93,11.0,0.0,0.0,25.6
2024-11-08 03:00:00,5.0,100,13.5,0.0,0.0,24.5
2024-11-08 04:00:00,4.9,100,14.6,0.0,0.0,25.9
2024-11-08 05:00:00,4.6,100,14.1,0.0,0.0,26.3
2024-11-08 06:00:00,4.4,100,12.6,0.0,0.0,25.6
2024-11-08 07:00:00,4.4,100,12.5,0.0,0.0,23.0
2024-11-08 08:00:00,4.4,100,13.2,0.0,0.0,23.8
2024-11-08 09:00:00,4.5,100,13.1,0.0,0.0,24.1
2024-11-08 10:00:00,4.7,100,13.1,19.0,0.0,24.1
2024-11-08 11:00:00,5.0,100,13.6,68.0,0.0,25.9
2024-11-08 12:00:00,5.4,100,12.2,116.0,0.0,25.9
2024-11-08 13:00:00,5.8,100,12.5,153.0,731.74,25.2
2024-11-08 14:00:00,6.1,100,12.7,170.0,1542.92,25.6
2024-11-08 15:00:00,5.3,100,13.6,107.0,0.0,26.3
2024-11-08 16:00:00,5.3,100,13.0,71.0,0.0,26.3
2024-11-08 17:00:00,5.3,100,13.6,46.0,0.0,25.2
2024-11-08 18:00:00,4.9,100,14.5,10.0,0.0,26.6
2024-11-08 19:00:00,4.6,100,14.6,0.0,0.0,27.0
2024-11-08 20:00:00,4.6,100,13.5,0.0,0.0,26.3
2024-11-08 21:00:00,4.7,100,9.2,0.0,0.0,24.5
2024-11-08 22:00:00,4.7,84,8.2,0.0,0.0,16.9
2024-11-08 23:00:00,4.3,99,6.5,0.0,0.0,14.4
2024-11-09 00:00:00,4.5,100,7.7,0.0,0.0,13.3
2024-11-09 01:00:00,4.8,100,8.1,0.0,0.0,13.7
2024-11-09 02:00:00,5.0,100,8.6,0.0,0.0,14.0
2024-11-09 03:00:00,4.7,100,5.6,0.0,0.0,10.8
2024-11-09 04:00:00,4.9,100,5.9,0.0,0.0,9.4
2024-11-09 05:00:00,5.1,100,6.8,0.0,0.0,10.8
2024-11-09 06:00:00,5.2,100,6.3,0.0,0.0,11.2
2024-11-09 07:00:00,5.4,100,5.2,0.0,0.0,10.8
2024-11-09 08:00:00,5.5,100,5.6,0.0,0.0,9.4
2024-11-09 09:00:00,5.6,100,4.6,0.0,0.0,9.4
2024-11-09 10:00:00,6.1,100,5.0,14.0,0.0,9.4
2024-11-09 11:00:00,6.7,100,5.1,48.0,0.0,10.8
2024-11-09 12:00:00,7.2,100,5.2,63.0,0.0,11.5
2024-11-09 13:00:00,7.8,100,5.6,102.0,0.0,13.0
2024-11-09 14:00:00,8.0,100,5.9,72.0,0.0,13.0
2024-11-09 15:00:00,7.7,100,8.0,55.0,0.0,15.8
2024-11-09 16:00:00,7.8,100,7.9,44.0,0.0,15.1
2024-11-09 17:00:00,7.9,100,6.2,27.0,0.0,15.1
2024-11-09 18:00:00,7.6,100,4.4,7.0,0.0,10.4
2024-11-09 19:00:00,7.6,100,3.9,0.0,0.0,7.2
2024-11-09 20:00:00,7.6,100,3.2,0.0,0.0,6.5
2024-11-09 21:00:00,7.6,100,3.2,0.0,0.0,5.4
2024-11-09 22:00:00,7.6,100,3.4,0.0,0.0,5.8
2024-11-09 23:00:00,7.6,100,3.2,0.0,0.0,5.8
2024-11-10 00:00:00,7.6,100,2.7,0.0,0.0,5.4
2024-11-10 01:00:00,7.6,100,2.8,0.0,0.0,4.7
2024-11-10 02:00:00,7.5,100,2.9,0.0,0.0,4.7
2024-11-10 03:00:00,7.1,100,4.2,0.0,0.0,9.7
2024-11-10 04:00:00,7.1,59,5.8,0.0,0.0,9.4
2024-11-10 05:00:00,6.8,39,5.1,0.0,0.0,10.1
2024-11-10 06:00:00,4.6,100,8.6,0.0,0.0,10.8
2024-11-10 07:00:00,5.2,100,5.8,0.0,0.0,10.8
2024-11-10 08:00:00,6.2,100,6.7,0.0,0.0,11.2
2024-11-10 09:00:00,6.4,100,7.0,0.0,0.0,11.9
2024-11-10 10:00:00,6.5,100,7.2,17.0,0.0,12.2
2024-11-10 11:00:00,7.4,100,6.2,58.0,0.0,13.0
2024-11-10 12:00:00,8.5,91,4.1,112.0,447.57,12.2
2024-11-10 13:00:00,9.7,100,4.4,168.0,800.7,11.9
2024-11-10 14:00:00,10.7,100,5.1,212.0,3600.0,13.0
2024-11-10 15:00:00,10.5,100,10.6,163.0,2992.67,20.5
2024-11-10 16:00:00,10.3,100,9.9,75.0,0.0,20.5
2024-11-10 17:00:00,10.1,84,9.6,62.0,0.0,19.1
2024-11-10 18:00:00,8.9,94,7.4,16.0,0.0,16.2
2024-11-10 19:00:00,8.7,100,6.6,0.0,0.0,12.6
2024-11-10 20:00:00,9.0,100,7.4,0.0,0.0,12.2
2024-11-10 21:00:00,8.9,92,7.5,0.0,0.0,12.6
2024-11-10 22:00:00,8.4,95,8.2,0.0,0.0,13.7
2024-11-10 23:00:00,8.2,94,6.9,0.0,0.0,13.7
2024-11-11 00:00:00,8.1,10,8.3,0.0,0.0,13.7
2024-11-11 01:00:00,6.5,49,7.9,0.0,0.0,14.0
2024-11-11 02:00:00,6.4,90,9.1,0.0,0.0,15.1
2024-11-11 03:00:00,6.6,49,10.8,0.0,0.0,18.0
2024-11-11 04:00:00,7.1,100,12.7,0.0,0.0,21.2
2024-11-11 05:00:00,8.0,100,14.5,0.0,0.0,24.5
2024-11-11 06:00:00,8.7,100,15.4,0.0,0.0,26.3
2024-11-11 07:00:00,9.1,100,16.2,0.0,0.0,29.2
2024-11-11 08:00:00,10.4,37,13.9,0.0,0.0,27.4
2024-11-11 09:00:00,10.0,7,16.0,0.0,0.0,28.1
2024-11-11 10:00:00,9.8,9,15.5,39.0,1704.86,27.4
2024-11-11 11:00:00,10.6,12,16.4,138.0,3600.0,28.1
2024-11-11 12:00:00,11.4,12,19.9,223.0,3600.0,35.6
2024-11-11 13:00:00,11.7,12,20.9,281.0,3600.0,38.2
2024-11-11 14:00:00,11.8,52,22.6,286.0,3600.0,40.3
2024-11-11 15:00:00,11.0,31,17.2,210.0,3600.0,42.8
2024-11-11 16:00:00,10.6,94,21.0,183.0,3600.0,38.5
2024-11-11 17:00:00,10.1,78,18.5,80.0,787.41,37.1
2024-11-11 18:00:00,9.5,49,17.4,17.0,0.0,32.4
2024-11-11 19:00:00,9.4,46,19.5,0.0,0.0,33.8
2024-11-11 20:00:00,9.6,40,21.8,0.0,0.0,37.4
2024-11-11 21:00:00,9.5,100,24.2,0.0,0.0,42.1
2024-11-11 22:00:00,9.7,100,24.2,0.0,0.0,43.9
2024-11-11 23:00:00,9.9,100,26.6,0.0,0.0,46.1
2024-11-12 00:00:00,9.6,47,25.9,0.0,0.0,46.4
2024-11-12 01:00:00,9.1,83,24.3,0.0,0.0,45.4
2024-11-12 02:00:00,9.3,94,23.3,0.0,0.0,42.8
2024-11-12 03:00:00,9.5,100,22.2,0.0,0.0,42.1
2024-11-12 04:00:00,9.4,99,21.4,0.0,0.0,38.9
2024-11-12 05:00:00,9.2,99,20.7,0.0,0.0,37.4
2024-11-12 06:00:00,8.8,77,18.4,0.0,0.0,36.0
2024-11-12 07:00:00,8.3,98,16.6,0.0,0.0,32.0
2024-11-12 08:00:00,8.2,100,16.0,0.0,0.0,29.5
2024-11-12 09:00:00,8.3,100,16.5,0.0,0.0,28.4
2024-11-12 10:00:00,8.5,100,17.6,13.0,0.0,31.0
2024-11-12 11:00:00,8.8,100,18.4,40.0,0.0,33.1
2024-11-12 12:00:00,9.1,92,17.0,75.0,0.0,33.8
2024-11-12 13:00:00,9.8,45,18.4,217.0,3600.0,35.3
2024-11-12 14:00:00,10.3,25,18.6,267.0,3600.0,35.3
2024-11-12 15:00:00,10.7,56,16.2,262.0,3600.0,35.6
2024-11-12 16:00:00,10.3,32,15.5,159.0,3600.0,36.4
2024-11-12 17:00:00,9.7,90,11.7,99.0,3600.0,33.5
2024-11-12 18:00:00,8.3,22,9.4,21.0,137.18,24.1
2024-11-12 19:00:00,7.2,74,9.8,0.0,0.0,18.7
2024-11-12 20:00:00,6.9,68,11.5,0.0,0.0,22.3
2024-11-12 21:00:00,6.4,92,10.6,0.0,0.0,22.3
2024-11-12 22:00:00,6.0,99,9.7,0.0,0.0,20.9
2024-11-12 23:00:00,5.6,100,8.7,0.0,0.0,18.7
2024-11-13 00:00:00,5.3,100,8.2,0.0,0.0,16.9
2024-11-13 01:00:00,5.1,100,7.4,0.0,0.0,15.8
2024-11-13 02:00:00,5.0,100,6.4,0.0,0.0,14.0
2024-11-13 03:00:00,6.1,100,6.5,0.0,0.0,13.3
2024-11-13 04:00:00,6.3,100,4.7,0.0,0.0,12.6
2024-11-13 05:00:00,5.7,100,4.5,0.0,0.0,9.0
2024-11-13 06:00:00,5.8,100,4.7,0.0,0.0,9.0
2024-11-13 07:00:00,5.8,100,4.4,0.0,0.0,9.7
2024-11-13 08:00:00,5.7,100,4.2,0.0,0.0,8.6
2024-11-13 09:00:00,5.5,99,3.9,0.0,0.0,7.6
2024-11-13 10:00:00,6.5,96,4.9,27.0,0.0,8.6
2024-11-13 11:00:00,8.1,97,6.6,89.0,2418.57,13.3
2024-11-13 12:00:00,9.3,100,6.1,128.0,3145.1,13.0
2024-11-13 13:00:00,9.6,99,5.8,49.0,0.0,13.0
2024-11-13 14:00:00,11.0,100,5.3,169.0,1228.65,13.7
2024-11-13 15:00:00,11.6,100,11.4,156.0,3476.26,28.1
2024-11-13 16:00:00,11.2,100,6.8,49.0,0.0,24.5
2024-11-13 17:00:00,10.9,100,5.3,38.0,0.0,13.7
2024-11-13 18:00:00,10.5,100,7.0,8.0,0.0,13.7
2024-11-13 19:00:00,10.3,100,8.0,0.0,0.0,15.1
2024-11-13 20:00:00,10.2,100,9.4,0.0,0.0,18.4
2024-11-13 21:00:00,10.2,100,8.7,0.0,0.0,19.4
2024-11-13 22:00:00,10.0,100,8.8,0.0,0.0,17.3
2024-11-13 23:00:00,10.1,100,9.4,0.0,0.0,18.4
2024-11-14 00:00:00,9.9,100,8.7,0.0,0.0,18.4
2024-11-14 01:00:00,9.1,100,8.5,0.0,0.0,16.6
2024-11-14 02:00:00,9.8,100,9.7,0.0,0.0,19.1
2024-11-14 03:00:00,9.2,100,8.6,0.0,0.0,16.6
2024-11-14 04:00:00,9.0,100,8.6,0.0,0.0,16.6
2024-11-14 05:00:00,9.7,100,8.3,0.0,0.0,16.9
2024-11-14 06:00:00,10.1,100,7.8,0.0,0.0,15.8
2024-11-14 07:00:00,10.1,100,6.6,0.0,0.0,14.8
2024-11-14 08:00:00,9.3,100,7.0,0.0,0.0,13.0
2024-11-14 09:00:00,10.3,100,9.1,0.0,0.0,16.9
2024-11-14 10:00:00,10.4,42,11.0,13.0,0.0,22.0
2024-11-14 11:00:00,10.6,100,12.1,119.0,3600.0,25.6
2024-11-14 12:00:00,11.2,77,12.6,120.0,142.42,27.0
2024-11-14 13:00:00,11.3,100,13.9,151.0,3600.0,33.5
2024-11-14 14:00:00,11.4,100,5.5,111.0,455.5,32.8
2024-11-14 15:00:00,11.0,100,11.9,142.0,824.72,26.3
2024-11-14 16:00:00,10.9,72,8.9,70.0,0.0,26.6
2024-11-14 17:00:00,10.5,100,5.5,75.0,2372.4,18.4
2024-11-14 18:00:00,9.7,100,4.2,11.0,0.0,11.2
2024-11-14 19:00:00,9.8,100,5.1,0.0,0.0,9.0
2024-11-14 20:00:00,9.7,100,7.8,0.0,0.0,15.1
2024-11-14 21:00:00,9.5,100,6.1,0.0,0.0,14.8
2024-11-14 22:00:00,8.9,100,5.2,0.0,0.0,11.5
2024-11-14 23:00:00,9.1,100,5.1,0.0,0.0,11.2
2024-11-15 00:00:00,8.7,100,4.3,0.0,0.0,9.7
2024-11-15 01:00:00,8.8,100,5.0,0.0,0.0,9.7
2024-11-15 02:00:00,9.0,100,5.5,0.0,0.0,10.4
2024-11-15 03:00:00,7.9,98,5.4,0.0,0.0,10.4
2024-11-15 04:00:00,7.8,100,4.9,0.0,0.0,10.4
2024-11-15 05:00:00,8.1,100,4.5,0.0,0.0,10.1
2024-11-15 06:00:00,8.1,100,4.6,0.0,0.0,9.0
2024-11-15 07:00:00,7.7,100,3.9,0.0,0.0,9.0
2024-11-15 08:00:00,7.8,100,5.0,0.0,0.0,9.4
2024-11-15 09:00:00,7.9,100,5.8,0.0,0.0,11.5
2024-11-15 10:00:00,8.4,100,6.2,11.0,0.0,12.2
2024-11-15 11:00:00,8.9,76,6.7,49.0,0.0,13.3
2024-11-15 12:00:00,9.8,86,6.2,110.0,1220.44,15.1
2024-11-15 13:00:00,10.5,100,6.7,148.0,3600.0,16.6
2024-11-15 14:00:00,10.5,99,6.5,118.0,0.0,16.9
2024-11-15 15:00:00,10.5,100,9.0,123.0,1450.54,20.2
2024-11-15 16:00:00,10.3,100,7.9,74.0,0.0,20.2
2024-11-15 17:00:00,10.0,100,8.1,35.0,0.0,16.6
2024-11-15 18:00:00,9.4,100,8.9,7.0,0.0,16.9
2024-11-15 19:00:00,9.2,100,9.3,0.0,0.0,18.0
2024-11-15 20:00:00,9.1,100,11.0,0.0,0.0,21.6
2024-11-15 21:00:00,8.8,98,12.2,0.0,0.0,24.8
2024-11-15 22:00:00,8.5,94,12.4,0.0,0.0,25.2
2024-11-15 23:00:00,8.1,100,12.7,0.0,0.0,25.9
2024-11-16 00:00:00,8.0,100,12.7,0.0,0.0,25.9
2024-11-16 01:00:00,8.1,100,13.3,0.0,0.0,27.0
2024-11-16 02:00:00,7.9,100,13.4,0.0,0.0,27.4
2024-11-16 03:00:00,8.6,100,14.5,0.0,0.0,29.9
2024-11-16 04:00:00,8.3,100,14.7,0.0,0.0,30.2
2024-11-16 05:00:00,8.4,100,15.3,0.0,0.0,31.7
2024-11-16 06:00:00,8.4,100,15.2,0.0,0.0,31.7
2024-11-16 07:00:00,8.4,89,15.4,0.0,0.0,32.0
2024-11-16 08:00:00,8.0,98,15.5,0.0,0.0,32.4
2024-11-16 09:00:00,7.6,100,15.4,0.0,0.0,32.0
2024-11-16 10:00:00,8.3,100,16.9,12.0,0.0,35.3
2024-11-16 11:00:00,8.9,100,15.9,49.0,0.0,41.8
2024-11-16 12:00:00,9.1,97,14.8,83.0,0.0,33.8
2024-11-16 13:00:00,9.6,97,16.2,146.0,2092.29,35.6
2024-11-16 14:00:00,10.0,100,17.7,224.0,3600.0,38.5
2024-11-16 15:00:00,9.1,100,18.6,116.0,0.0,40.0
2024-11-16 16:00:00,9.0,100,18.0,87.0,0.0,40.7
2024-11-16 17:00:00,8.7,100,17.1,37.0,0.0,38.9
2024-11-16 18:00:00,8.5,100,17.5,3.0,0.0,36.7
2024-11-16 19:00:00,8.5,100,17.3,0.0,0.0,36.4
2024-11-16 20:00:00,8.7,100,18.1,0.0,0.0,37.4
2024-11-16 21:00:00,8.9,100,16.9,0.0,0.0,36.7
2024-11-16 22:00:00,9.1,100,15.9,0.0,0.0,34.6
2024-11-16 23:00:00,9.1,100,16.0,0.0,0.0,32.4
2024-11-17 00:00:00,9.3,100,14.8,0.0,0.0,30.6
2024-11-17 01:00:00,9.5,100,13.3,0.0,0.0,27.7
2024-11-17 02:00:00,9.6,100,11.7,0.0,0.0,24.8
2024-11-17 03:00:00,9.2,100,12.3,0.0,0.0,28.4
2024-11-17 04:00:00,9.2,100,14.0,0.0,0.0,25.9
2024-11-17 05:00:00,9.0,100,14.9,0.0,0.0,28.4
2024-11-17 06:00:00,8.3,93,15.7,0.0,0.0,30.2
2024-11-17 07:00:00,7.9,94,15.8,0.0,0.0,31.0
2024-11-17 08:00:00,7.3,99,16.8,0.0,0.0,34.6
2024-11-17 09:00:00,7.1,85,16.5,0.0,0.0,33.1
2024-11-17 10:00:00,7.3,76,19.7,15.0,0.0,36.0
2024-11-17 11:00:00,7.6,94,17.6,77.0,3600.0,38.2
2024-11-17 12:00:00,7.8,47,17.4,139.0,3600.0,40.3
2024-11-17 13:00:00,8.8,35,17.9,228.0,3600.0,40.7
2024-11-17 14:00:00,9.0,23,19.0,240.0,3600.0,44.6
2024-11-17 15:00:00,7.9,58,18.3,236.0,3600.0,46.8
2024-11-17 16:00:00,7.3,74,13.0,128.0,3600.0,39.2
2024-11-17 17:00:00,6.7,92,15.5,81.0,3600.0,32.0
2024-11-17 18:00:00,6.4,71,13.6,9.0,0.0,33.8
2024-11-17 19:00:00,5.9,36,9.1,0.0,0.0,28.1
2024-11-17 20:00:00,5.1,96,9.4,0.0,0.0,18.4
2024-11-17 21:00:00,4.3,100,4.7,0.0,0.0,16.2
2024-11-17 22:00:00,5.2,100,10.3,0.0,0.0,16.6
2024-11-17 23:00:00,4.5,91,18.0,0.0,0.0,34.6
2024-11-18 00:00:00,2.9,96,14.9,0.0,0.0,34.6
2024-11-18 01:00:00,2.8,96,12.1,0.0,0.0,28.8
2024-11-18 02:00:00,2.2,92,5.8,0.0,0.0,21.6
2024-11-18 03:00:00,4.4,97,15.5,0.0,0.0,28.8
2024-11-18 04:00:00,4.5,58,13.0,0.0,0.0,30.6
2024-11-18 05:00:00,4.1,55,12.3,0.0,0.0,25.9
2024-11-18 06:00:00,3.6,58,8.7,0.0,0.0,22.3
2024-11-18 07:00:00,3.8,48,9.6,0.0,0.0,18.7
2024-11-18 08:00:00,3.0,62,5.4,0.0,0.0,17.3
2024-11-18 09:00:00,3.4,69,9.1,0.0,0.0,16.6
2024-11-18 10:00:00,3.6,62,11.1,20.0,62.42,20.2
2024-11-18 11:00:00,4.6,18,10.1,82.0,3600.0,20.5
2024-11-18 12:00:00,6.0,34,8.4,197.0,3600.0,19.1
2024-11-18 13:00:00,7.2,95,9.3,253.0,3600.0,21.6
2024-11-18 14:00:00,7.3,97,11.7,261.0,3600.0,26.3
2024-11-18 15:00:00,7.6,100,10.3,199.0,3600.0,27.0
2024-11-18 16:00:00,7.3,100,9.6,131.0,2210.23,26.3
2024-11-18 17:00:00,6.6,100,6.9,85.0,3600.0,19.4
2024-11-18 18:00:00,5.4,100,7.0,10.0,0.0,13.7
2024-11-18 19:00:00,4.9,100,7.1,0.0,0.0,14.0
2024-11-18 20:00:00,4.8,100,7.6,0.0,0.0,14.8
2024-11-18 21:00:00,4.6,100,7.2,0.0,0.0,14.8
2024-11-18 22:00:00,4.2,100,6.6,0.0,0.0,14.0
2024-11-18 23:00:00,4.3,100,6.1,0.0,0.0,13.0
2024-11-19 00:00:00,4.7,100,7.8,0.0,0.0,15.1
2024-11-19 01:00:00,4.8,100,9.0,0.0,0.0,17.3
2024-11-19 02:00:00,4.8,100,10.2,0.0,0.0,19.4
2024-11-19 03:00:00,5.0,100,12.9,0.0,0.0,23.8
2024-11-19 04:00:00,5.3,100,15.8,0.0,0.0,30.2
2024-11-19 05:00:00,5.1,100,16.3,0.0,0.0,31.3
2024-11-19 06:00:00,5.0,100,17.3,0.0,0.0,34.9
2024-11-19 07:00:00,5.3,100,9.2,0.0,0.0,42.1
2024-11-19 08:00:00,5.0,100,12.2,0.0,0.0,20.9
2024-11-19 09:00:00,4.5,100,15.7,0.0,0.0,27.7
2024-11-19 10:00:00,3.5,100,18.6,6.0,0.0,34.9
2024-11-19 11:00:00,3.3,100,14.3,12.0,0.0,34.6
2024-11-19 12:00:00,2.5,100,17.4,29.0,0.0,34.9
2024-11-19 13:00:00,2.6,100,16.0,48.0,0.0,34.6
2024-11-19 14:00:00,1.9,100,14.3,25.0,0.0,32.0
2024-11-19 15:00:00,3.0,100,13.7,48.0,0.0,29.9
2024-11-19 16:00:00,4.0,100,12.3,65.0,0.0,28.1
2024-11-19 17:00:00,3.9,95,9.8,22.0,0.0,24.5
2024-11-19 18:00:00,3.0,93,8.2,10.0,0.0,19.1
2024-11-19 19:00:00,2.8,76,8.6,0.0,0.0,17.6
2024-11-19 20:00:00,2.7,79,9.0,0.0,0.0,16.2
2024-11-19 21:00:00,2.5,100,9.7,0.0,0.0,18.7
2024-11-19 22:00:00,2.2,100,9.0,0.0,0.0,17.6
2024-11-19 23:00:00,2.7,100,8.1,0.0,0.0,17.6
2024-11-20 00:00:00,2.2,100,8.8,0.0,0.0,15.8
2024-11-20 01:00:00,2.1,60,10.6,0.0,0.0,19.4
2024-11-20 02:00:00,2.7,67,13.5,0.0,0.0,26.6
2024-11-20 03:00:00,2.1,95,14.6,0.0,0.0,27.7
2024-11-20 04:00:00,2.5,97,14.1,0.0,0.0,27.7
2024-11-20 05:00:00,2.5,100,16.0,0.0,0.0,31.0
2024-11-20 06:00:00,2.1,100,14.5,0.0,0.0,30.2
2024-11-20 07:00:00,2.0,100,12.9,0.0,0.0,28.1
2024-11-20 08:00:00,1.6,100,11.4,0.0,0.0,23.8
2024-11-20 09:00:00,1.6,100,13.0,0.0,0.0,23.8
2024-11-20 10:00:00,1.8,100,16.1,10.0,0.0,28.8
2024-11-20 11:00:00,2.6,100,15.8,40.0,0.0,33.5
2024-11-20 12:00:00,2.9,100,17.5,69.0,0.0,34.2
2024-11-20 13:00:00,3.4,100,21.6,92.0,0.0,41.4
2024-11-20 14:00:00,3.2,99,18.4,112.0,0.0,47.9
2024-11-20 15:00:00,3.4,100,19.3,105.0,0.0,38.2
2024-11-20 16:00:00,3.3,100,16.0,91.0,0.0,38.2
2024-11-20 17:00:00,3.9,100,19.0,60.0,491.29,37.4
2024-11-20 18:00:00,3.4,33,18.6,10.0,0.0,40.3
2024-11-20 19:00:00,2.8,68,15.8,0.0,0.0,37.4
2024-11-20 20:00:00,1.7,78,11.6,0.0,0.0,31.7
2024-11-20 21:00:00,1.1,100,7.1,0.0,0.0,20.9
2024-11-20 22:00:00,-0.6,99,4.4,0.0,0.0,11.9
2024-11-20 23:00:00,1.1,99,12.9,0.0,0.0,23.4
2024-11-21 00:00:00,1.6,100,13.7,0.0,0.0,28.4
2024-11-21 01:00:00,1.7,100,11.8,0.0,0.0,27.4
2024-11-21 02:00:00,2.0,100,13.7,0.0,0.0,26.3
2024-11-21 03:00:00,0.7,100,13.1,0.0,0.0,28.4
2024-11-21 04:00:00,1.0,74,17.7,0.0,0.0,34.6
2024-11-21 05:00:00,1.4,23,15.7,0.0,0.0,33.5
2024-11-21 06:00:00,0.8,31,12.3,0.0,0.0,29.5
