# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# FX        : Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
# SQ        : Duur van de zonneschijn (in 0.1 uren) per uurvak; berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division; calculated from global radiation (-1 for <0.05 hour)
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    T, T10N,   TD,   DR,   RH,   DD,   FH,   FF,   FX,   SQ,    Q
  260,20230129,   18,   45,   39,   16,    0,   -1,  220,   50,   60,  100,    0,    0
  260,20230129,   19,   46,     ,   20,    0,    0,  220,   60,   70,  110,    0,    0
  260,20230129,   20,   48,     ,   22,    0,    0,  220,   60,   60,  120,    0,    0
  260,20230129,   21,   50,     ,   30,    0,    0,  230,   60,   50,  110,    0,    0
  260,20230129,   22,   55,     ,   38,    0,    0,  220,   50,   50,  100,    0,    0
  260,20230129,   23,   61,     ,   46,    0,    0,  220,   60,   60,  100,    0,    0
  260,20230129,   24,   66,   43,   51,    0,    0,  230,   60,   50,  110,    0,    0
  260,20230130,    1,   70,     ,   55,    0,    0,  240,   50,   50,  100,    0,    0
  260,20230130,    2,   76,     ,   57,    4,    2,  240,   50,   50,  100,    0,    0
  260,20230130,    3,   72,     ,   59,   10,   13,  250,   60,   60,  100,    0,    0
  260,20230130,    4,   78,     ,   59,    2,    2,  260,   50,   50,  100,    0,    0
  260,20230130,    5,   80,     ,   50,    0,    0,  280,   50,   50,  120,    0,    0
  260,20230130,    6,   73,   64,   38,    0,    0,  280,   60,   60,  130,    0,    0
  260,20230130,    7,   67,     ,   24,    0,    0,  290,   50,   60,  120,    0,    0
  260,20230130,    8,   67,     ,   19,    0,    0,  280,   60,   70,  130,    0,    5
  260,20230130,    9,   72,     ,   21,    0,    0,  280,   60,   70,  120,    7,   24
  260,20230130,   10,   75,     ,   24,    0,    0,  280,   60,   60,  120,    0,   26
  260,20230130,   11,   78,     ,   24,    0,    0,  290,   70,   70,  130,    0,   35
  260,20230130,   12,   82,   57,   26,    0,    0,  290,   70,   70,  140,    8,   80
  260,20230130,   13,   83,     ,   26,    0,    0,  300,   70,   70,  160,    7,   79
  260,20230130,   14,   81,     ,   24,    0,    0,  300,   60,   60,  140,    0,   27
  260,20230130,   15,   80,     ,   24,    0,    0,  300,   50,   50,  120,    0,   17
  260,20230130,   16,   78,     ,   24,    0,   -1,  300,   60,   50,  120,    3,   11
  260,20230130,   17,   59,     ,   28,    3,    5,  300,   40,   30,  130,    0,    1
  260,20230130,   18,   54,   42,   28,    2,    1,  310,   30,   20,   90,    0,    0
  260,20230130,   19,   49,     ,   25,    0,   -1,  270,   20,   20,   40,    0,    0
  260,20230130,   20,   51,     ,   20,    0,    0,  270,   30,   30,   50,    0,    0
  260,20230130,   21,   51,     ,   21,    0,    0,  270,   30,   30,   60,    0,    0
  260,20230130,   22,   53,     ,   21,    0,    0,  260,   30,   20,   60,    0,    0
  260,20230130,   23,   47,     ,   12,    0,    0,  260,   30,   30,   50,    0,    0
  260,20230130,   24,   39,   23,   11,    0,    0,  240,   30,   30,   50,    0,    0
  260,20230131,    1,   37,     ,   12,    0,    0,  230,   30,   30,   60,    0,    0
  260,20230131,    2,   38,     ,   16,    0,    0,  220,   30,   40,   60,    0,    0
  260,20230131,    3,   50,     ,   29,    0,    0,  230,   40,   40,   70,    0,    0
  260,20230131,    4,   50,     ,   31,    0,    0,  220,   40,   40,   80,    0,    0
  260,20230131,    5,   52,     ,   34,    0,    0,  220,   40,   40,   80,    0,    0
  260,20230131,    6,   53,   22,   37,    0,   -1,  230,   50,   50,  100,    0,    0
  260,20230131,    7,   54,     ,   36,    0,   -1,  230,   50,   50,  100,    0,    0
  260,20230131,    8,   55,     ,   39,    0,   -1,  230,   50,   50,   90,    0,    2
  260,20230131,    9,   60,     ,   40,    0,    0,  230,   50,   60,  120,    0,   13
  260,20230131,   10,   63,     ,   44,    0,    0,  230,   60,   50,  110,    0,   25
  260,20230131,   11,   70,     ,   51,    0,    0,  240,   50,   50,  110,    0,   27
  260,20230131,   12,   78,   49,   55,    0,   -1,  260,   50,   60,  110,    0,   13
  260,20230131,   13,   86,     ,   56,    0,   -1,  250,   50,   60,  120,    0,   27
  260,20230131,   14,   91,     ,   58,    0,    0,  260,   60,   60,  120,    0,   38
  260,20230131,   15,   92,     ,   52,    0,    0,  270,   70,   70,  130,    7,   47
  260,20230131,   16,   91,     ,   48,    0,    0,  270,   60,   60,  130,    3,   11
  260,20230131,   17,   80,     ,   24,    0,    0,  280,   60,   40,  120,    0,    2
  260,20230131,   18,   74,   62,   24,    0,    0,  270,   40,   40,   90,    0,    0
  260,20230131,   19,   71,     ,   24,    0,    0,  260,   40,   40,   90,    0,    0
  260,20230131,   20,   68,     ,   15,    0,    0,  270,   40,   50,   90,    0,    0
  260,20230131,   21,   64,     ,    6,    0,    0,  270,   40,   40,   80,    0,    0
  260,20230131,   22,   55,     ,   14,    0,    0,  240,   30,   40,   70,    0,    0
  260,20230131,   23,   48,     ,    9,    0,    0,  240,   30,   30,   70,    0,    0
  260,20230131,   24,   57,   35,   13,    0,    0,  240,   40,   40,   80,    0,    0
  260,20230201,    1,   69,     ,   16,    0,    0,  260,   50,   50,  120,    0,    0
  260,20230201,    2,   69,     ,   17,    0,    0,  260,   50,   50,  110,    0,    0
  260,20230201,    3,   73,     ,   21,    0,    0,  270,   60,   60,  120,    0,    0
  260,20230201,    4,   69,     ,   22,    0,    0,  260,   60,   60,  110,    0,    0
  260,20230201,    5,   68,     ,   20,    0,    0,  270,   60,   60,  130,    0,    0
  260,20230201,    6,   67,   49,   22,    0,    0,  270,   60,   60,  120,    0,    0
  260,20230201,    7,   66,     ,   23,    0,    0,  270,   60,   60,  130,    0,    0
  260,20230201,    8,   67,     ,   24,    0,    0,  270,   60,   60,  130,    0,    4
  260,20230201,    9,   74,     ,   26,    0,    0,  260,   70,   60,  120,    5,   29
  260,20230201,   10,   77,     ,   27,    0,    0,  260,   70,   80,  130,    5,   49
  260,20230201,   11,   77,     ,   28,    3,    1,  260,   80,   70,  160,    0,   21
  260,20230201,   12,   81,   57,   32,    0,   -1,  270,   80,   80,  160,    0,   41
  260,20230201,   13,   83,     ,   32,    0,    0,  270,   80,   70,  150,    0,   38
  260,20230201,   14,   83,     ,   35,    0,    0,  270,   80,   70,  140,    0,   23
  260,20230201,   15,   84,     ,   38,    0,    0,  260,   70,   70,  190,    0,   16
  260,20230201,   16,   85,     ,   39,    0,    0,  270,   70,   60,  130,    0,    7
  260,20230201,   17,   88,     ,   41,    0,    0,  270,   70,   70,  130,    0,    1
  260,20230201,   18,   87,   78,   43,    0,    0,  270,   60,   60,  120,    0,    0
  260,20230201,   19,   88,     ,   44,    0,    0,  270,   70,   60,  130,    0,    0
  260,20230201,   20,   88,     ,   44,    0,    0,  270,   70,   60,  150,    0,    0
  260,20230201,   21,   88,     ,   46,    0,    0,  280,   60,   60,  130,    0,    0
  260,20230201,   22,   87,     ,   49,    0,    0,  280,   60,   50,  150,    0,    0
  260,20230201,   23,   78,     ,   60,    5,    9,  280,   60,   60,  100,    0,    0
  260,20230201,   24,   79,   73,   54,    0,   -1,  280,   50,   50,  110,    0,    0
  260,20230202,    1,   71,     ,   51,    6,    1,  290,   40,   40,   90,    0,    0
  260,20230202,    2,   68,     ,   59,    7,    5,  280,   30,   20,   70,    0,    0
  260,20230202,    3,   79,     ,   52,    3,    1,  270,   40,   50,  100,    0,    0
  260,20230202,    4,   81,     ,   52,    0,    0,  280,   50,   50,  110,    0,    0
  260,20230202,    5,   83,     ,   52,    0,    0,  280,   50,   60,  120,    0,    0
  260,20230202,    6,   82,   63,   53,    0,   -1,  280,   60,   50,  120,    0,    0
  260,20230202,    7,   80,     ,   57,   10,    5,  270,   50,   60,  110,    0,    0
  260,20230202,    8,   81,     ,   54,    3,    1,  270,   50,   50,  100,    0,    3
  260,20230202,    9,   83,     ,   52,    0,    0,  280,   50,   60,  120,    0,   17
  260,20230202,   10,   83,     ,   56,    0,   -1,  270,   50,   50,  100,    0,   45
  260,20230202,   11,   86,     ,   56,    0,   -1,  270,   40,   50,  100,    0,   33
  260,20230202,   12,   89,   74,   56,    0,    0,  270,   50,   40,   90,    0,   32
  260,20230202,   13,   84,     ,   61,    0,   -1,  270,   40,   40,  100,    0,   15
  260,20230202,   14,   80,     ,   70,    9,    6,  260,   50,   40,  100,    0,   21
  260,20230202,   15,   79,     ,   70,    8,    7,  260,   40,   40,   80,    0,   13
  260,20230202,   16,   81,     ,   71,    3,    2,  260,   50,   40,  100,    0,    5
  260,20230202,   17,   82,     ,   68,    0,   -1,  240,   40,   40,   90,    0,    2
  260,20230202,   18,   85,   78,   67,    0,    0,  240,   40,   40,   70,    0,    0
  260,20230202,   19,   85,     ,   67,    0,    0,  230,   40,   40,   80,    0,    0
  260,20230202,   20,   82,     ,   65,    0,    0,  230,   40,   40,   80,    0,    0
  260,20230202,   21,   86,     ,   66,    0,    0,  250,   40,   50,   80,    0,    0
  260,20230202,   22,   93,     ,   66,    0,    0,  250,   50,   50,   90,    0,    0
  260,20230202,   23,   91,     ,   66,    0,    0,  240,   50,   60,  110,    0,    0
  260,20230202,   24,   92,   73,   64,    0,    0,  250,   50,   50,  100,    0,    0
  260,20230203,    1,   91,     ,   62,    0,    0,  250,   60,   60,  110,    0,    0
  260,20230203,    2,   92,     ,   60,    0,    0,  250,   60,   60,  120,    0,    0
  260,20230203,    3,   94,     ,   58,    0,    0,  250,   50,   50,  100,    0,    0
  260,20230203,    4,   95,     ,   59,    0,    0,  250,   50,   50,  110,    0,    0
  260,20230203,    5,   97,     ,   59,    0,    0,  260,   60,   60,  110,    0,    0
  260,20230203,    6,   97,   86,   59,    0,    0,  260,   60,   60,  120,    0,    0
  260,20230203,    7,   97,     ,   59,    0,    0,  270,   60,   60,  140,    0,    0
  260,20230203,    8,   96,     ,   63,    0,    0,  270,   70,   70,  140,    0,    2
  260,20230203,    9,   98,     ,   65,    0,    0,  270,   60,   60,  130,    0,   16
  260,20230203,   10,  103,     ,   67,    0,    0,  280,   60,   60,  120,    0,   37
  260,20230203,   11,  104,     ,   68,    0,    0,  280,   60,   60,  140,    0,   32
  260,20230203,   12,  105,   92,   69,    0,    0,  280,   70,   60,  150,    0,   39
  260,20230203,   13,   94,     ,   76,    4,    1,  300,   60,   50,  130,    0,   17
  260,20230203,   14,   97,     ,   71,    0,   -1,  300,   50,   50,  100,    0,   20
  260,20230203,   15,   95,     ,   61,    0,    0,  300,   50,   50,   90,    0,   21
  260,20230203,   16,   91,     ,   61,    0,    0,  290,   40,   40,   90,    2,   14
  260,20230203,   17,   88,     ,   64,    0,    0,  300,   40,   40,   80,    0,    3
  260,20230203,   18,   86,   80,   50,    0,    0,  300,   40,   40,   70,    0,    0
  260,20230203,   19,   86,     ,   47,    0,    0,  290,   30,   20,   60,    0,    0
  260,20230203,   20,   86,     ,   55,    0,    0,  290,   30,   30,   60,    0,    0
  260,20230203,   21,   85,     ,   43,    0,    0,  300,   30,   30,   60,    0,    0
  260,20230203,   22,   84,     ,   38,    0,   -1,  290,   30,   40,   80,    0,    0
  260,20230203,   23,   80,     ,   47,    0,    0,  290,   30,   30,   60,    0,    0
  260,20230203,   24,   75,   69,   48,    0,    0,  280,   20,   30,   50,    0,    0
  260,20230204,    1,   67,     ,   51,    0,    0,  300,   20,   20,   60,    0,    0
  260,20230204,    2,   67,     ,   58,    0,    0,  300,   20,   20,   40,    0,    0
  260,20230204,    3,   66,     ,   56,    0,    0,  300,   20,   20,   40,    0,    0
  260,20230204,    4,   54,     ,   48,    0,    0,  290,   20,   10,   30,    0,    0
  260,20230204,    5,   46,     ,   44,    0,    0,   20,   10,   10,   20,    0,    0
  260,20230204,    6,   58,   21,   52,    0,    0,  260,   10,   20,   30,    0,    0
  260,20230204,    7,   56,     ,   53,    0,    0,  280,   10,   10,   30,    0,    0
  260,20230204,    8,   57,     ,   51,    0,    0,    0,    0,    0,   10,    0,    5
  260,20230204,    9,   68,     ,   62,    0,    0,    0,    0,    0,   10,    0,   24
  260,20230204,   10,   81,     ,   57,    0,    0,  330,   10,   10,   20,    2,   49
  260,20230204,   11,   91,     ,   55,    0,    0,  990,   10,   10,   20,    6,   69
  260,20230204,   12,   96,   48,   54,    0,    0,  250,   10,   10,   30,    1,   68
  260,20230204,   13,   96,     ,   48,    0,    0,  990,   20,   10,   30,    6,   76
  260,20230204,   14,   96,     ,   44,    0,    0,  310,   10,   10,   20,    3,   48
  260,20230204,   15,   83,     ,   52,    0,   -1,  990,   20,   10,   30,    0,   33
  260,20230204,   16,   83,     ,   57,    0,   -1,   20,   10,   10,   20,    0,   10
  260,20230204,   17,   76,     ,   61,    0,   -1,   40,   10,   10,   20,    0,    2
  260,20230204,   18,   72,   68,   64,    0,   -1,    0,    0,    0,   10,    0,    0
  260,20230204,   19,   72,     ,   61,    0,   -1,  120,   10,   10,   10,    0,    0
  260,20230204,   20,   70,     ,   59,    0,   -1,  160,   10,   20,   20,    0,    0
  260,20230204,   21,   70,     ,   59,    0,    0,  140,   10,   10,   30,    0,    0
  260,20230204,   22,   72,     ,   61,    0,    0,  200,   10,   10,   30,    0,    0
  260,20230204,   23,   76,     ,   65,    0,   -1,  230,   20,   20,   30,    0,    0
  260,20230204,   24,   78,   64,   68,    3,    1,  270,   20,   20,   30,    0,    0
  260,20230205,    1,   75,     ,   67,    0,   -1,  230,   20,   20,   30,    0,    0
  260,20230205,    2,   76,     ,   65,    0,    0,  260,   20,   20,   40,    0,    0
  260,20230205,    3,   75,     ,   51,    0,    0,  260,   20,   30,   50,    0,    0
  260,20230205,    4,   74,     ,   53,    0,    0,  260,   30,   30,   60,    0,    0
  260,20230205,    5,   72,     ,   62,    7,    9,  270,   30,   50,   90,    0,    0
  260,20230205,    6,   65,   62,   41,    4,    2,  340,   50,   60,  120,    0,    0
  260,20230205,    7,   63,     ,   37,    0,   -1,  340,   50,   50,  110,    0,    0
  260,20230205,    8,   65,     ,   32,    0,   -1,  340,   50,   50,  120,    0,    3
  260,20230205,    9,   72,     ,   33,    0,    0,  340,   60,   50,  110,    0,   22
  260,20230205,   10,   76,     ,   32,    0,    0,  340,   70,   70,  120,    1,   43
  260,20230205,   11,   79,     ,   30,    0,    0,  350,   80,   70,  150,    3,   69
  260,20230205,   12,   81,   58,   27,    0,    0,  360,   80,   80,  160,    6,   78
  260,20230205,   13,   81,     ,   20,    0,    0,  360,   80,   90,  160,    5,   78
  260,20230205,   14,   79,     ,   27,    0,    0,  360,   80,   80,  140,    1,   60
  260,20230205,   15,   77,     ,   27,    0,    0,  360,   70,   70,  130,    0,   35
  260,20230205,   16,   73,     ,   27,    0,    0,   10,   60,   60,  120,    3,   17
  260,20230205,   17,   68,     ,   30,    0,    0,  360,   50,   50,  110,    0,    3
  260,20230205,   18,   64,   54,   30,    0,    0,  360,   40,   40,  110,    0,    0
  260,20230205,   19,   61,     ,   30,    0,    0,  360,   40,   40,   80,    0,    0
  260,20230205,   20,   50,     ,   28,    0,    0,  340,   30,   30,   60,    0,    0
  260,20230205,   21,   44,     ,   28,    0,    0,  330,   20,   20,   50,    0,    0
  260,20230205,   22,   31,     ,   21,    0,    0,  320,   10,   20,   30,    0,    0
  260,20230205,   23,   30,     ,   22,    0,    0,  340,   20,   20,   40,    0,    0
  260,20230205,   24,   32,   12,   25,    0,    0,  340,   20,   10,   30,    0,    0
  260,20230206,    1,   30,     ,   23,    0,    0,  320,   20,   20,   30,    0,    0
  260,20230206,    2,   30,     ,   26,    0,    0,  320,   20,   20,   30,    0,    0
  260,20230206,    3,   20,     ,   15,    0,    0,  340,   10,   10,   20,    0,    0
  260,20230206,    4,    6,     ,   -1,    0,    0,  310,   10,   20,   20,    0,    0
  260,20230206,    5,   -1,     ,   -5,    0,    0,  320,   20,   20,   30,    0,    0
  260,20230206,    6,   -4,  -28,   -7,    0,    0,  330,   10,   10,   20,    0,    0
  260,20230206,    7,    2,     ,   -3,    0,    0,  330,   10,   10,   20,    0,    0
  260,20230206,    8,   10,     ,    6,    0,    0,  320,   10,   20,   20,    0,    5
  260,20230206,    9,   38,     ,   36,    0,    0,  310,   10,   10,   20,    0,   24
  260,20230206,   10,   51,     ,   44,    0,    0,   10,   10,   10,   20,    2,   55
  260,20230206,   11,   72,     ,   40,    0,    0,  340,   20,   20,   30,   10,  107
  260,20230206,   12,   81,  -22,   33,    0,    0,  360,   20,   20,   40,    8,  109
  260,20230206,   13,   79,     ,   25,    0,    0,   50,   20,   20,   50,    7,   91
  260,20230206,   14,   76,     ,   15,    0,    0,   40,   30,   30,   50,   10,  111
  260,20230206,   15,   80,     ,   23,    0,    0,   40,   30,   20,   60,    8,   75
  260,20230206,   16,   69,     ,   18,    0,    0,   40,   20,   20,   60,    8,   21
  260,20230206,   17,   66,     ,   19,    0,    0,   20,   10,   10,   20,    0,    3
  260,20230206,   18,   51,   32,   24,    0,    0,   50,   10,   10,   20,    0,    0
  260,20230206,   19,   25,     ,   10,    0,    0,   10,   10,   10,   20,    0,    0
  260,20230206,   20,    7,     ,   -1,    0,    0,   60,   10,   10,   10,    0,    0
  260,20230206,   21,   -3,     ,   -8,    0,    0,   80,   10,   20,   20,    0,    0
  260,20230206,   22,  -11,     ,  -14,    0,    0,   60,   10,   10,   20,    0,    0
  260,20230206,   23,  -15,     ,  -18,    0,    0,   90,   10,   10,   20,    0,    0
  260,20230206,   24,  -18,  -43,  -20,    0,    0,   90,   10,   10,   20,    0,    0
  260,20230207,    1,  -21,     ,  -25,    0,    0,    0,    0,    0,   10,    0,    0
  260,20230207,    2,  -23,     ,  -30,    0,    0,  110,   20,   20,   30,    0,    0
  260,20230207,    3,  -21,     ,  -27,    0,    0,   90,   10,   10,   20,    0,    0
  260,20230207,    4,  -26,     ,  -31,    0,    0,  100,   20,   10,   20,    0,    0
  260,20230207,    5,  -35,     ,  -38,    0,    0,  100,   20,   20,   20,    0,    0
  260,20230207,    6,  -23,  -64,  -29,    0,    0,  120,   20,   20,   30,    0,    0
  260,20230207,    7,  -28,     ,  -36,    0,    0,  120,   20,   10,   40,    0,    0
  260,20230207,    8,  -11,     ,  -17,    0,    0,  130,   20,   10,   30,    5,   12
  260,20230207,    9,    4,     ,  -15,    0,    0,  150,   20,   20,   30,   10,   60
  260,20230207,   10,   16,     ,  -12,    0,    0,  170,   20,   20,   40,   10,  113
  260,20230207,   11,   26,     ,  -15,    0,    0,  170,   20,   20,   40,   10,  131
  260,20230207,   12,   37,  -64,  -13,    0,    0,  150,   20,   20,   40,   10,  138
  260,20230207,   13,   49,     ,   -9,    0,    0,  990,   10,   10,   30,   10,  134
  260,20230207,   14,   53,     ,  -21,    0,    0,  990,   10,   10,   20,   10,  115
  260,20230207,   15,   56,     ,  -20,    0,    0,  200,   20,   10,   40,   10,   82
  260,20230207,   16,   45,     ,  -26,    0,    0,  160,   20,   20,   30,   10,   40
  260,20230207,   17,   28,     ,  -22,    0,    0,  150,   20,   20,   30,    0,    5
  260,20230207,   18,   -1,  -35,  -26,    0,    0,   90,   10,   10,   20,    0,    0
  260,20230207,   19,  -17,     ,  -32,    0,    0,  120,   10,   20,   20,    0,    0
  260,20230207,   20,  -22,     ,  -32,    0,    0,  100,   20,   10,   30,    0,    0
  260,20230207,   21,  -32,     ,  -38,    0,    0,   90,   10,   10,   10,    0,    0
  260,20230207,   22,  -36,     ,  -41,    0,    0,  360,   10,   10,   10,    0,    0
  260,20230207,   23,  -39,     ,  -48,    0,    0,   40,   10,   10,   20,    0,    0
  260,20230207,   24,  -44,  -66,  -52,    0,    0,   30,   10,   10,   10,    0,    0
  260,20230208,    1,  -47,     ,  -51,    0,    0,   90,   10,   10,   20,    0,    0
  260,20230208,    2,  -48,     ,  -57,    0,    0,  120,   10,   20,   20,    0,    0
  260,20230208,    3,  -48,     ,  -58,    0,    0,   90,   10,   10,   20,    0,    0
  260,20230208,    4,  -48,     ,  -62,    0,    0,   80,   20,   20,   30,    0,    0
  260,20230208,    5,  -52,     ,  -61,    0,    0,  120,   10,   20,   20,    0,    0
  260,20230208,    6,  -52,  -77,  -65,    0,    0,  120,   10,   20,   20,    0,    0
  260,20230208,    7,  -50,     ,  -61,    0,    0,  120,   20,   20,   30,    0,    0
  260,20230208,    8,  -20,     ,  -47,    0,    0,  140,   20,   20,   40,    5,   12
  260,20230208,    9,    0,     ,  -44,    0,    0,  150,   30,   30,   50,   10,   53
  260,20230208,   10,   16,     ,  -39,    0,    0,  150,   30,   20,   50,   10,   95
  260,20230208,   11,   30,     ,  -37,    0,    0,  160,   20,   20,   40,   10,  123
  260,20230208,   12,   44,  -80,  -46,    0,    0,  160,   20,   30,   50,   10,  137
  260,20230208,   13,   56,     ,  -41,    0,    0,  150,   30,   30,   50,   10,  132
  260,20230208,   14,   62,     ,  -53,    0,    0,  160,   30,   30,   50,   10,  118
  260,20230208,   15,   66,     ,  -53,    0,    0,  160,   30,   20,   50,   10,   81
  260,20230208,   16,   62,     ,  -45,    0,    0,  160,   20,   20,   40,   10,   43
  260,20230208,   17,   37,     ,  -59,    0,    0,  130,   20,   20,   40,    0,    7
  260,20230208,   18,    7,  -38,  -53,    0,    0,  150,   20,   30,   30,    0,    0
  260,20230208,   19,   27,     ,  -65,    0,    0,  150,   30,   30,   50,    0,    0
  260,20230208,   20,   20,     ,  -65,    0,    0,  160,   30,   20,   50,    0,    0
  260,20230208,   21,   -1,     ,  -60,    0,    0,  160,   20,   20,   40,    0,    0
  260,20230208,   22,  -23,     ,  -56,    0,    0,  140,   20,   20,   30,    0,    0
  260,20230208,   23,  -19,     ,  -60,    0,    0,  160,   20,   20,   40,    0,    0
  260,20230208,   24,   -2,  -58,  -61,    0,    0,  160,   20,   30,   40,    0,    0
  260,20230209,    1,  -12,     ,  -61,    0,    0,  160,   20,   20,   30,    0,    0
  260,20230209,    2,   -8,     ,  -60,    0,    0,  180,   20,   30,   40,    0,    0
  260,20230209,    3,  -11,     ,  -62,    0,    0,  180,   30,   20,   50,    0,    0
  260,20230209,    4,   -9,     ,  -62,    0,    0,  180,   20,   30,   40,    0,    0
  260,20230209,    5,  -12,     ,  -64,    0,    0,  190,   20,   20,   40,    0,    0
  260,20230209,    6,   -3,  -50,  -67,    0,    0,  200,   30,   30,   50,    0,    0
  260,20230209,    7,   -5,     ,  -63,    0,    0,  210,   40,   20,   60,    0,    0
  260,20230209,    8,   -1,     ,  -62,    0,    0,  200,   30,   30,   60,    3,   10
  260,20230209,    9,    7,     ,  -56,    0,    0,  200,   30,   40,   60,    7,   40
  260,20230209,   10,   20,     ,  -47,    0,    0,  190,   30,   30,   60,    5,   75
  260,20230209,   11,   30,     ,  -29,    0,    0,  200,   30,   30,   50,    9,   83
  260,20230209,   12,   41,  -17,  -15,    0,    0,  220,   30,   30,   50,    7,   94
  260,20230209,   13,   50,     ,   -2,    0,    0,  210,   30,   30,   60,    7,   94
  260,20230209,   14,   51,     ,    8,    0,    0,  200,   30,   30,   50,    0,   45
  260,20230209,   15,   51,     ,   12,    0,    0,  220,   30,   30,   60,    0,   14
  260,20230209,   16,   49,     ,   20,    0,    0,  230,   30,   30,   60,    0,    6
  260,20230209,   17,   49,     ,   27,    0,    0,  230,   30,   30,   60,    0,    2
  260,20230209,   18,   46,   37,   26,    0,    0,  240,   20,   20,   50,    0,    0
  260,20230209,   19,   37,     ,   24,    0,    0,  240,   30,   20,   50,    0,    0
  260,20230209,   20,   24,     ,   15,    0,    0,  240,   20,   20,   30,    0,    0
  260,20230209,   21,   21,     ,   15,    0,    0,  240,   20,   20,   30,    0,    0
  260,20230209,   22,   -1,     ,   -4,    0,    0,  240,   20,   20,   30,    0,    0
  260,20230209,   23,   -1,     ,   -4,    0,    0,  240,   20,   20,   40,    0,    0
  260,20230209,   24,    7,  -47,    3,    0,    0,  240,   20,   20,   30,    0,    0
  260,20230210,    1,   -5,     ,  -15,    0,    0,  220,   20,   20,   40,    0,    0
  260,20230210,    2,  -23,     ,  -31,    0,    0,  210,   20,   20,   30,    0,    0
  260,20230210,    3,  -26,     ,  -29,    0,    0,  200,   10,   10,   30,    0,    0
  260,20230210,    4,  -29,     ,  -34,    0,    0,  200,   10,   10,   30,    0,    0
  260,20230210,    5,  -16,     ,  -21,    0,    0,  210,   20,   20,   30,    0,    0
  260,20230210,    6,  -18,  -58,  -24,    0,    0,  180,   20,   10,   30,    0,    0
  260,20230210,    7,  -16,     ,  -20,    0,    0,  200,   10,   20,   30,    0,    0
  260,20230210,    8,    2,     ,   -6,    0,    0,  200,   20,   20,   40,    2,    9
  260,20230210,    9,   18,     ,    4,    0,    0,  190,   30,   30,   40,    7,   43
  260,20230210,   10,   35,     ,   11,    0,    0,  190,   30,   30,   50,   10,   88
  260,20230210,   11,   53,     ,   14,    0,    0,  200,   30,   30,   50,   10,  121
  260,20230210,   12,   66,  -48,   18,    0,    0,  210,   40,   40,   70,   10,  130
